ID,Name,Generation,Type 1,Type 2,HP,Attack,Defense,Sp. Atk,Sp. Def,Speed,Legendary,Sprite URL,promedio_estadisticas
770,Palossand,7,Ghost,Ground,85,75,110,100,75,35,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/770.png,80.0
771,Pyukumuku,7,Water,,55,60,130,30,130,5,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/771.png,68.33
772,Type Null,7,Normal,,95,95,95,95,95,59,True,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/772.png,89.0
773,Silvally,7,Normal,,95,95,95,95,95,95,True,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/773.png,95.0
775,Komala,7,Normal,,65,115,65,75,95,65,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/775.png,80.0
776,Turtonator,7,Fire,Dragon,60,78,135,91,85,36,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/776.png,80.83
777,Togedemaru,7,Electric,Steel,65,98,63,40,73,96,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/777.png,72.5
779,Bruxish,7,Water,Psychic,68,105,70,70,70,92,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/779.png,79.17
780,Drampa,7,Normal,Dragon,78,60,85,135,91,36,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/780.png,80.83
781,Dhelmise,7,Ghost,Grass,70,131,100,86,90,40,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/781.png,86.17
782,Jangmo O,7,Dragon,,45,55,65,45,45,45,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/782.png,50.0
783,Hakamo O,7,Dragon,Fighting,55,75,90,65,70,65,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/783.png,70.0
784,Kommo O,7,Dragon,Fighting,75,110,125,100,105,85,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/784.png,100.0
785,Tapu Koko,7,Electric,Fairy,70,115,85,95,75,130,True,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/785.png,95.0
786,Tapu Lele,7,Psychic,Fairy,70,85,75,130,115,95,True,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/786.png,95.0
787,Tapu Bulu,7,Grass,Fairy,70,130,115,85,95,75,True,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/787.png,95.0
788,Tapu Fini,7,Water,Fairy,70,75,115,95,130,85,True,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/788.png,95.0
789,Cosmog,7,Psychic,,43,29,31,29,31,37,True,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/789.png,33.33
790,Cosmoem,7,Psychic,,43,29,131,29,131,37,True,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/790.png,66.67
791,Solgaleo,7,Psychic,Steel,137,137,107,113,89,97,True,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/791.png,113.33
792,Lunala,7,Psychic,Ghost,137,113,89,137,107,97,True,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/792.png,113.33
793,Nihilego,7,Rock,Poison,109,53,47,127,131,103,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/793.png,95.0
794,Buzzwole,7,Bug,Fighting,107,139,139,53,53,79,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/794.png,95.0
795,Pheromosa,7,Bug,Fighting,71,137,37,137,37,151,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/795.png,95.0
796,Xurkitree,7,Electric,,83,89,71,173,71,83,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/796.png,95.0
797,Celesteela,7,Steel,Flying,97,101,103,107,101,61,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/797.png,95.0
798,Kartana,7,Grass,Steel,59,181,131,59,31,109,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/798.png,95.0
799,Guzzlord,7,Dark,Dragon,223,101,53,97,53,43,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/799.png,95.0
800,Necrozma,7,Psychic,,97,107,101,127,89,79,True,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/800.png,100.0
801,Magearna,7,Steel,Fairy,80,95,115,130,115,65,True,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/801.png,100.0
802,Marshadow,7,Fighting,Ghost,90,125,80,90,90,125,True,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/802.png,100.0
803,Poipole,7,Poison,,67,73,67,73,67,73,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/803.png,70.0
804,Naganadel,7,Poison,Dragon,73,73,73,127,73,121,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/804.png,90.0
805,Stakataka,7,Rock,Steel,61,131,211,53,101,13,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/805.png,95.0
806,Blacephalon,7,Fire,Ghost,53,127,53,151,79,107,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/806.png,95.0
807,Zeraora,7,Electric,,88,112,75,102,80,143,True,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/807.png,100.0
808,Meltan,7,Steel,,46,65,65,55,35,34,True,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/808.png,50.0
809,Melmetal,7,Steel,,135,143,143,80,65,34,True,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/809.png,100.0
810,Grookey,8,Grass,,50,65,50,40,40,65,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/810.png,51.67
811,Thwackey,8,Grass,,70,85,70,55,60,80,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/811.png,70.0
812,Rillaboom,8,Grass,,100,125,90,60,70,85,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/812.png,88.33
813,Scorbunny,8,Fire,,50,71,40,40,40,69,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/813.png,51.67
814,Raboot,8,Fire,,65,86,60,55,60,94,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/814.png,70.0
815,Cinderace,8,Fire,,80,116,75,65,75,119,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/815.png,88.33
816,Sobble,8,Water,,50,40,40,70,40,70,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/816.png,51.67
817,Drizzile,8,Water,,65,60,55,95,55,90,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/817.png,70.0
818,Inteleon,8,Water,,70,85,65,125,65,120,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/818.png,88.33
819,Skwovet,8,Normal,,70,55,55,35,35,25,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/819.png,45.83
820,Greedent,8,Normal,,120,95,95,55,75,20,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/820.png,76.67
821,Rookidee,8,Flying,,38,47,35,33,35,57,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/821.png,40.83
822,Corvisquire,8,Flying,,68,67,55,43,55,77,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/822.png,60.83
823,Corviknight,8,Flying,Steel,98,87,105,53,85,67,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/823.png,82.5
824,Blipbug,8,Bug,,25,20,20,25,45,45,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/824.png,30.0
825,Dottler,8,Bug,Psychic,50,35,80,50,90,30,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/825.png,55.83
826,Orbeetle,8,Bug,Psychic,60,45,110,80,120,90,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/826.png,84.17
827,Nickit,8,Dark,,40,28,28,47,52,50,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/827.png,40.83
828,Thievul,8,Dark,,70,58,58,87,92,90,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/828.png,75.83
829,Gossifleur,8,Grass,,40,40,60,40,60,10,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/829.png,41.67
830,Eldegoss,8,Grass,,60,50,90,80,120,60,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/830.png,76.67
831,Wooloo,8,Normal,,42,40,55,40,45,48,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/831.png,45.0
832,Dubwool,8,Normal,,72,80,100,60,90,88,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/832.png,81.67
833,Chewtle,8,Water,,50,64,50,38,38,44,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/833.png,47.33
834,Drednaw,8,Water,Rock,90,115,90,48,68,74,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/834.png,80.83
835,Yamper,8,Electric,,59,45,50,40,50,26,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/835.png,45.0
836,Boltund,8,Electric,,69,90,60,90,60,121,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/836.png,81.67
837,Rolycoly,8,Rock,,30,40,50,40,50,30,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/837.png,40.0
838,Carkol,8,Rock,Fire,80,60,90,60,70,50,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/838.png,68.33
839,Coalossal,8,Rock,Fire,110,80,120,80,90,30,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/839.png,85.0
840,Applin,8,Grass,Dragon,40,40,80,40,40,20,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/840.png,43.33
841,Flapple,8,Grass,Dragon,70,110,80,95,60,70,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/841.png,80.83
842,Appletun,8,Grass,Dragon,110,85,80,100,80,30,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/842.png,80.83
843,Silicobra,8,Ground,,52,57,75,35,50,46,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/843.png,52.5
844,Sandaconda,8,Ground,,72,107,125,65,70,71,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/844.png,85.0
845,Cramorant,8,Flying,Water,70,85,55,85,95,85,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/845.png,79.17
846,Arrokuda,8,Water,,41,63,40,40,30,66,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/846.png,46.67
847,Barraskewda,8,Water,,61,123,60,60,50,136,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/847.png,81.67
848,Toxel,8,Electric,Poison,40,38,35,54,35,40,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/848.png,40.33
850,Sizzlipede,8,Fire,Bug,50,65,45,50,50,45,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/850.png,50.83
851,Centiskorch,8,Fire,Bug,100,115,65,90,90,65,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/851.png,87.5
852,Clobbopus,8,Fighting,,50,68,60,50,50,32,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/852.png,51.67
853,Grapploct,8,Fighting,,80,118,90,70,80,42,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/853.png,80.0
854,Sinistea,8,Ghost,,40,45,45,74,54,50,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/854.png,51.33
855,Polteageist,8,Ghost,,60,65,65,134,114,70,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/855.png,84.67
856,Hatenna,8,Psychic,,42,30,45,56,53,39,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/856.png,44.17
857,Hattrem,8,Psychic,,57,40,65,86,73,49,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/857.png,61.67
858,Hatterene,8,Psychic,Fairy,57,90,95,136,103,29,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/858.png,85.0
859,Impidimp,8,Dark,Fairy,45,45,30,55,40,50,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/859.png,44.17
860,Morgrem,8,Dark,Fairy,65,60,45,75,55,70,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/860.png,61.67
861,Grimmsnarl,8,Dark,Fairy,95,120,65,95,75,60,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/861.png,85.0
862,Obstagoon,8,Dark,Normal,93,90,101,60,81,95,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/862.png,86.67
863,Perrserker,8,Steel,,70,110,100,50,60,50,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/863.png,73.33
864,Cursola,8,Ghost,,60,95,50,145,130,30,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/864.png,85.0
865,Sirfetchd,8,Fighting,,62,135,95,68,82,65,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/865.png,84.5
866,Mr Rime,8,Ice,Psychic,80,85,75,110,100,70,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/866.png,86.67
867,Runerigus,8,Ground,Ghost,58,95,145,50,105,30,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/867.png,80.5
868,Milcery,8,Fairy,,45,40,40,50,61,34,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/868.png,45.0
869,Alcremie,8,Fairy,,65,60,75,110,121,64,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/869.png,82.5
870,Falinks,8,Fighting,,65,100,100,70,60,75,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/870.png,78.33
871,Pincurchin,8,Electric,,48,101,95,91,85,15,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/871.png,72.5
872,Snom,8,Ice,Bug,30,25,35,45,30,20,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/872.png,30.83
873,Frosmoth,8,Ice,Bug,70,65,60,125,90,65,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/873.png,79.17
874,Stonjourner,8,Rock,,100,125,135,20,20,70,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/874.png,78.33
878,Cufant,8,Steel,,72,80,49,40,49,40,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/878.png,55.0
879,Copperajah,8,Steel,,122,130,69,80,69,30,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/879.png,83.33
880,Dracozolt,8,Electric,Dragon,90,100,90,80,70,75,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/880.png,84.17
881,Arctozolt,8,Electric,Ice,90,100,90,90,80,55,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/881.png,84.17
882,Dracovish,8,Water,Dragon,90,90,100,70,80,75,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/882.png,84.17
883,Arctovish,8,Water,Ice,90,90,100,80,90,55,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/883.png,84.17
884,Duraludon,8,Steel,Dragon,70,95,115,120,50,85,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/884.png,89.17
885,Dreepy,8,Dragon,Ghost,28,60,30,40,30,82,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/885.png,45.0
886,Drakloak,8,Dragon,Ghost,68,80,50,60,50,102,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/886.png,68.33
887,Dragapult,8,Dragon,Ghost,88,120,75,100,75,142,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/887.png,100.0
888,Zacian,8,Fairy,,92,120,115,80,115,138,True,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/888.png,110.0
889,Zamazenta,8,Fighting,,92,120,115,80,115,138,True,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/889.png,110.0
890,Eternatus,8,Poison,Dragon,140,85,95,145,95,130,True,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/890.png,115.0
891,Kubfu,8,Fighting,,60,90,60,53,50,72,True,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/891.png,64.17
893,Zarude,8,Dark,Grass,105,120,105,70,95,105,True,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/893.png,100.0
894,Regieleki,8,Electric,,80,100,50,100,50,200,True,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/894.png,96.67
895,Regidrago,8,Dragon,,200,100,50,100,50,80,True,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/895.png,96.67
896,Glastrier,8,Ice,,100,145,130,65,110,30,True,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/896.png,96.67
897,Spectrier,8,Ghost,,100,65,60,145,80,130,True,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/897.png,96.67
898,Calyrex,8,Psychic,Grass,100,80,80,80,80,80,True,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/898.png,83.33
899,Wyrdeer,8,Normal,Psychic,103,105,72,105,75,65,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/899.png,87.5
900,Kleavor,8,Bug,Rock,70,135,95,45,70,85,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/900.png,83.33
901,Ursaluna,8,Ground,Normal,130,140,105,45,80,50,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/901.png,91.67
903,Sneasler,8,Fighting,Poison,80,130,60,40,80,120,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/903.png,85.0
904,Overqwil,8,Dark,Poison,85,115,95,65,65,85,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/904.png,85.0
906,Sprigatito,9,Grass,,40,61,54,45,45,65,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/906.png,51.67
907,Floragato,9,Grass,,61,80,63,60,63,83,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/907.png,68.33
908,Meowscarada,9,Grass,Dark,76,110,70,81,70,123,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/908.png,88.33
909,Fuecoco,9,Fire,,67,45,59,63,40,36,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/909.png,51.67
910,Crocalor,9,Fire,,81,55,78,90,58,49,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/910.png,68.5
911,Skeledirge,9,Fire,Ghost,104,75,100,110,75,66,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/911.png,88.33
912,Quaxly,9,Water,,55,65,45,50,45,50,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/912.png,51.67
913,Quaxwell,9,Water,,70,85,65,65,60,65,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/913.png,68.33
914,Quaquaval,9,Water,Fighting,85,120,80,85,75,85,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/914.png,88.33
915,Lechonk,9,Normal,,54,45,40,35,45,35,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/915.png,42.33
917,Tarountula,9,Bug,,35,41,45,29,40,20,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/917.png,35.0
918,Spidops,9,Bug,,60,79,92,52,86,35,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/918.png,67.33
919,Nymble,9,Bug,,33,46,40,21,25,45,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/919.png,35.0
920,Lokix,9,Bug,Dark,71,102,78,52,55,92,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/920.png,75.0
921,Pawmi,9,Electric,,45,50,20,40,25,60,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/921.png,40.0
922,Pawmo,9,Electric,Fighting,60,75,40,50,40,85,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/922.png,58.33
923,Pawmot,9,Electric,Fighting,70,115,70,70,60,105,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/923.png,81.67
924,Tandemaus,9,Normal,,50,50,45,40,45,75,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/924.png,50.83
926,Fidough,9,Fairy,,37,55,70,30,55,65,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/926.png,52.0
927,Dachsbun,9,Fairy,,57,80,115,50,80,95,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/927.png,79.5
928,Smoliv,9,Grass,Normal,41,35,45,58,51,30,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/928.png,43.33
929,Dolliv,9,Grass,Normal,52,53,60,78,78,33,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/929.png,59.0
930,Arboliva,9,Grass,Normal,78,69,90,125,109,39,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/930.png,85.0
932,Nacli,9,Rock,,55,55,75,35,35,25,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/932.png,46.67
933,Naclstack,9,Rock,,60,60,100,35,65,35,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/933.png,59.17
934,Garganacl,9,Rock,,100,100,130,45,90,35,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/934.png,83.33
935,Charcadet,9,Fire,,40,50,40,50,40,35,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/935.png,42.5
936,Armarouge,9,Fire,Psychic,85,60,100,125,80,75,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/936.png,87.5
937,Ceruledge,9,Fire,Ghost,75,125,80,60,100,85,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/937.png,87.5
938,Tadbulb,9,Electric,,61,31,41,59,35,45,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/938.png,45.33
939,Bellibolt,9,Electric,,109,64,91,103,83,45,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/939.png,82.5
940,Wattrel,9,Electric,Flying,40,40,35,55,40,70,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/940.png,46.67
941,Kilowattrel,9,Electric,Flying,70,70,60,105,60,125,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/941.png,81.67
942,Maschiff,9,Dark,,60,78,60,40,51,51,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/942.png,56.67
943,Mabosstiff,9,Dark,,80,120,90,60,70,85,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/943.png,84.17
944,Shroodle,9,Poison,Normal,40,65,35,40,35,75,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/944.png,48.33
945,Grafaiai,9,Poison,Normal,63,95,65,80,72,110,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/945.png,80.83
946,Bramblin,9,Grass,Ghost,40,65,30,45,35,60,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/946.png,45.83
947,Brambleghast,9,Grass,Ghost,55,115,70,80,70,90,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/947.png,80.0
948,Toedscool,9,Ground,Grass,40,40,35,50,100,70,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/948.png,55.83
949,Toedscruel,9,Ground,Grass,80,70,65,80,120,100,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/949.png,85.83
950,Klawf,9,Rock,,70,100,115,35,55,75,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/950.png,75.0
951,Capsakid,9,Grass,,50,62,40,62,40,50,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/951.png,50.67
952,Scovillain,9,Grass,Fire,65,108,65,108,65,75,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/952.png,81.0
953,Rellor,9,Bug,,41,50,60,31,58,30,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/953.png,45.0
954,Rabsca,9,Bug,Psychic,75,50,85,115,100,45,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/954.png,78.33
955,Flittle,9,Psychic,,30,35,30,55,30,75,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/955.png,42.5
956,Espathra,9,Psychic,,95,60,60,101,60,105,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/956.png,80.17
957,Tinkatink,9,Fairy,Steel,50,45,45,35,64,58,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/957.png,49.5
958,Tinkatuff,9,Fairy,Steel,65,55,55,45,82,78,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/958.png,63.33
959,Tinkaton,9,Fairy,Steel,85,75,77,70,105,94,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/959.png,84.33
960,Wiglett,9,Water,,10,55,25,35,25,95,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/960.png,40.83
961,Wugtrio,9,Water,,35,100,50,50,70,120,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/961.png,70.83
962,Bombirdier,9,Flying,Dark,70,103,85,60,85,82,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/962.png,80.83
963,Finizen,9,Water,,70,45,40,45,40,75,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/963.png,52.5
965,Varoom,9,Steel,Poison,45,70,63,30,45,47,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/965.png,50.0
966,Revavroom,9,Steel,Poison,80,119,90,54,67,90,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/966.png,83.33
967,Cyclizar,9,Dragon,Normal,70,95,65,85,65,121,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/967.png,83.5
